NAME,total_pop,median_income,ZCTA5CE20
ZCTA5 22845,57,,22845
ZCTA5 22846,1853,85833.0,22846
ZCTA5 22847,555,63594.0,22847
ZCTA5 22849,5222,64436.0,22849
ZCTA5 22850,1299,82708.0,22850
ZCTA5 22851,5836,56010.0,22851
ZCTA5 22853,5022,64043.0,22853
ZCTA5 22901,35610,88911.0,22901
ZCTA5 22902,24256,83865.0,22902
ZCTA5 22903,41040,66344.0,22903
ZCTA5 22904,6270,,22904
ZCTA5 22908,0,,22908
ZCTA5 22911,19005,108776.0,22911
ZCTA5 22920,3548,97500.0,22920
ZCTA5 22922,2340,55075.0,22922
ZCTA5 22923,6410,102979.0,22923
ZCTA5 22931,230,100625.0,22931
ZCTA5 22932,8495,99684.0,22932
ZCTA5 22935,869,97905.0,22935
ZCTA5 22936,6277,133944.0,22936
ZCTA5 22937,1537,71366.0,22937
ZCTA5 22938,675,57222.0,22938
ZCTA5 22939,6455,78337.0,22939
ZCTA5 22940,1057,89476.0,22940
ZCTA5 22942,10485,87500.0,22942
ZCTA5 22943,724,,22943
ZCTA5 22946,167,,22946
ZCTA5 22947,4829,129833.0,22947
ZCTA5 22948,41,,22948
ZCTA5 22949,1141,51250.0,22949
ZCTA5 22952,1590,75217.0,22952
ZCTA5 22957,0,,22957
ZCTA5 22958,2021,92232.0,22958
ZCTA5 22959,1822,108606.0,22959
ZCTA5 22960,10397,73509.0,22960
ZCTA5 22963,16935,98229.0,22963
ZCTA5 22964,387,115281.0,22964
ZCTA5 22967,2696,79290.0,22967
ZCTA5 22968,10919,81828.0,22968
ZCTA5 22969,1938,61383.0,22969
ZCTA5 22971,2474,74441.0,22971
ZCTA5 22972,199,195341.0,22972
ZCTA5 22973,6196,70716.0,22973
ZCTA5 22974,4740,104570.0,22974
ZCTA5 22976,89,,22976
ZCTA5 22980,32133,60428.0,22980
ZCTA5 22989,90,,22989
ZCTA5 23002,10664,61302.0,23002
ZCTA5 23004,1043,56094.0,23004
ZCTA5 23005,19244,86136.0,23005
ZCTA5 23009,7814,85960.0,23009
ZCTA5 23011,1473,120083.0,23011
ZCTA5 23015,4175,118224.0,23015
ZCTA5 23021,0,,23021
ZCTA5 23022,1217,46250.0,23022
ZCTA5 23023,508,76250.0,23023
ZCTA5 23024,9793,88977.0,23024
ZCTA5 23025,792,46007.0,23025
ZCTA5 23027,1567,78875.0,23027
ZCTA5 23030,4342,67404.0,23030
ZCTA5 23032,165,86250.0,23032
ZCTA5 23035,1560,100027.0,23035
ZCTA5 23038,1524,79828.0,23038
ZCTA5 23039,1351,160333.0,23039
ZCTA5 23040,4216,55286.0,23040
ZCTA5 23043,1620,67813.0,23043
ZCTA5 23045,59,,23045
ZCTA5 23047,1732,78263.0,23047
ZCTA5 23050,449,,23050
ZCTA5 23055,867,51769.0,23055
ZCTA5 23056,148,98818.0,23056
ZCTA5 23059,41009,147578.0,23059
ZCTA5 23060,36699,105249.0,23060
ZCTA5 23061,23150,92014.0,23061
ZCTA5 23062,2239,50217.0,23062
ZCTA5 23063,5361,70053.0,23063
ZCTA5 23065,1698,87600.0,23065
ZCTA5 23066,639,89009.0,23066
ZCTA5 23068,199,,23068
ZCTA5 23069,3183,77188.0,23069
ZCTA5 23070,606,127702.0,23070
ZCTA5 23071,1945,78209.0,23071
ZCTA5 23072,12433,74344.0,23072
ZCTA5 23075,8447,45806.0,23075
ZCTA5 23076,569,99477.0,23076
ZCTA5 23079,476,58250.0,23079
ZCTA5 23081,0,,23081
ZCTA5 23083,2450,89712.0,23083
ZCTA5 23084,1251,56016.0,23084
ZCTA5 23085,501,93500.0,23085
ZCTA5 23086,3654,79397.0,23086
ZCTA5 23089,5354,91463.0,23089
ZCTA5 23091,548,,23091
ZCTA5 23092,819,,23092
ZCTA5 23093,14143,65799.0,23093
ZCTA5 23102,3111,106161.0,23102
ZCTA5 23103,6351,118244.0,23103
ZCTA5 23106,1094,54042.0,23106
ZCTA5 23108,56,120556.0,23108
ZCTA5 23109,2783,72582.0,23109
ZCTA5 23110,699,67656.0,23110
ZCTA5 23111,37528,89849.0,23111
ZCTA5 23112,56428,113166.0,23112
ZCTA5 23113,26392,147734.0,23113
ZCTA5 23114,21561,105730.0,23114
ZCTA5 23116,33550,131665.0,23116
ZCTA5 23117,10895,82271.0,23117
ZCTA5 23119,137,,23119
ZCTA5 23120,15851,163989.0,23120
ZCTA5 23123,1846,63664.0,23123
ZCTA5 23124,4948,123393.0,23124
ZCTA5 23126,494,80038.0,23126
ZCTA5 23128,331,117228.0,23128
ZCTA5 23129,390,132695.0,23129
ZCTA5 23130,64,,23130
ZCTA5 23138,853,93663.0,23138
ZCTA5 23139,26719,107265.0,23139
ZCTA5 23140,6606,98900.0,23140
ZCTA5 23141,7672,108100.0,23141
ZCTA5 23146,3347,129327.0,23146
ZCTA5 23147,0,,23147
ZCTA5 23148,1285,75954.0,23148
ZCTA5 23149,2573,91981.0,23149
ZCTA5 23150,12270,74280.0,23150
ZCTA5 23153,1508,104773.0,23153
ZCTA5 23156,1384,40192.0,23156
ZCTA5 23160,1517,,23160
ZCTA5 23161,80,,23161
ZCTA5 23163,28,,23163
ZCTA5 23168,8861,106771.0,23168
ZCTA5 23169,995,49444.0,23169
ZCTA5 23173,2201,,23173
ZCTA5 23175,1637,50231.0,23175
ZCTA5 23176,399,70217.0,23176
ZCTA5 23177,749,80375.0,23177
ZCTA5 23180,656,67813.0,23180
ZCTA5 23181,5293,88294.0,23181
ZCTA5 23185,53373,98713.0,23185
ZCTA5 23188,44465,96821.0,23188
ZCTA5 23192,6592,93822.0,23192
ZCTA5 23219,4294,57679.0,23219
ZCTA5 23220,33667,51830.0,23220
ZCTA5 23221,14831,96169.0,23221
ZCTA5 23222,28314,54756.0,23222
ZCTA5 23223,55072,52246.0,23223
ZCTA5 23224,38546,46112.0,23224
ZCTA5 23225,42249,61021.0,23225
ZCTA5 23226,15997,124364.0,23226
ZCTA5 23227,25758,63114.0,23227
ZCTA5 23228,35592,63533.0,23228
ZCTA5 23229,35457,97993.0,23229
ZCTA5 23230,7696,73024.0,23230
ZCTA5 23231,37370,69972.0,23231
ZCTA5 23233,31164,116469.0,23233
ZCTA5 23234,45139,60669.0,23234
ZCTA5 23235,32673,88767.0,23235
ZCTA5 23236,25768,97195.0,23236
ZCTA5 23237,28249,75219.0,23237
ZCTA5 23238,26521,91174.0,23238
ZCTA5 23250,0,,23250
ZCTA5 23284,1924,,23284
ZCTA5 23294,19669,66394.0,23294
ZCTA5 23298,271,,23298
ZCTA5 23301,2078,48894.0,23301
ZCTA5 23302,0,,23302
ZCTA5 23303,463,,23303
ZCTA5 23304,0,,23304
ZCTA5 23306,858,42396.0,23306
ZCTA5 23307,594,41786.0,23307
ZCTA5 23308,1866,70050.0,23308
ZCTA5 23310,4984,55417.0,23310
ZCTA5 23314,9729,101081.0,23314
ZCTA5 23315,1750,87708.0,23315
ZCTA5 23316,75,78750.0,23316
ZCTA5 23320,62000,81963.0,23320
ZCTA5 23321,38586,96235.0,23321
ZCTA5 23322,66091,129628.0,23322
ZCTA5 23323,41909,99407.0,23323
ZCTA5 23324,22843,57636.0,23324
ZCTA5 23325,18230,72708.0,23325
ZCTA5 23336,3327,46736.0,23336
ZCTA5 23337,758,,23337
ZCTA5 23347,640,93750.0,23347
ZCTA5 23350,3144,46972.0,23350
ZCTA5 23354,379,,23354
ZCTA5 23356,1232,66667.0,23356
ZCTA5 23357,816,,23357
ZCTA5 23358,144,74688.0,23358
ZCTA5 23359,1138,65732.0,23359
ZCTA5 23389,0,,23389
ZCTA5 23395,453,,23395
ZCTA5 23398,21,,23398
ZCTA5 23401,286,34844.0,23401
ZCTA5 23405,1226,83344.0,23405
ZCTA5 23407,788,65949.0,23407
ZCTA5 23408,8,,23408
ZCTA5 23409,183,,23409
ZCTA5 23410,2393,42259.0,23410
ZCTA5 23413,971,44231.0,23413
ZCTA5 23414,82,,23414
ZCTA5 23415,2323,43010.0,23415
ZCTA5 23416,45,,23416
ZCTA5 23417,3935,68248.0,23417
ZCTA5 23418,786,47219.0,23418
ZCTA5 23420,2908,50293.0,23420
ZCTA5 23421,3811,63125.0,23421
ZCTA5 23422,217,,23422
ZCTA5 23423,320,,23423
ZCTA5 23426,36,,23426
ZCTA5 23427,256,38000.0,23427
ZCTA5 23430,18371,95316.0,23430
ZCTA5 23432,1225,150461.0,23432
ZCTA5 23433,1274,144167.0,23433
ZCTA5 23434,51108,73843.0,23434
ZCTA5 23435,33614,107800.0,23435
ZCTA5 23436,1021,185063.0,23436
ZCTA5 23437,4647,70823.0,23437
ZCTA5 23438,1685,84231.0,23438
ZCTA5 23440,345,,23440
ZCTA5 23441,0,,23441
ZCTA5 23442,1015,66042.0,23442
ZCTA5 23451,43641,93172.0,23451
ZCTA5 23452,57180,75185.0,23452
ZCTA5 23453,35117,79317.0,23453
ZCTA5 23454,58022,95547.0,23454
ZCTA5 23455,50665,82977.0,23455
ZCTA5 23456,60182,125116.0,23456
ZCTA5 23457,4746,100927.0,23457
ZCTA5 23459,1403,,23459
ZCTA5 23460,1474,,23460
ZCTA5 23461,840,,23461
ZCTA5 23462,68499,69375.0,23462
ZCTA5 23464,76131,90535.0,23464
ZCTA5 23480,362,39798.0,23480
ZCTA5 23486,90,50611.0,23486
ZCTA5 23487,5978,75634.0,23487
ZCTA5 23488,143,63449.0,23488
ZCTA5 23502,19994,65421.0,23502
ZCTA5 23503,30991,58063.0,23503
ZCTA5 23504,24202,39611.0,23504
ZCTA5 23505,28619,56919.0,23505
ZCTA5 23507,6588,93512.0,23507
ZCTA5 23508,20647,73075.0,23508
ZCTA5 23509,12903,68540.0,23509
ZCTA5 23510,9294,71720.0,23510
ZCTA5 23511,11067,63456.0,23511
ZCTA5 23513,30168,61737.0,23513
ZCTA5 23517,4212,55536.0,23517
ZCTA5 23518,29337,71313.0,23518
ZCTA5 23523,7352,34201.0,23523
ZCTA5 23551,1599,,23551
ZCTA5 23601,26488,65299.0,23601
ZCTA5 23602,43127,70717.0,23602
ZCTA5 23603,3555,95029.0,23603
ZCTA5 23604,5029,70815.0,23604
ZCTA5 23605,13359,44644.0,23605
ZCTA5 23606,29807,67943.0,23606
ZCTA5 23607,23892,39139.0,23607
ZCTA5 23608,42684,67260.0,23608
ZCTA5 23651,377,98281.0,23651
ZCTA5 23661,13936,63172.0,23661
ZCTA5 23662,12479,114503.0,23662
ZCTA5 23663,13484,53760.0,23663
ZCTA5 23664,10672,73560.0,23664
ZCTA5 23665,6168,75929.0,23665
ZCTA5 23666,53655,67033.0,23666
ZCTA5 23667,62,,23667
ZCTA5 23668,760,,23668
ZCTA5 23669,39847,60959.0,23669
ZCTA5 23681,0,,23681
ZCTA5 23690,4770,83173.0,23690
ZCTA5 23691,405,,23691
ZCTA5 23692,18986,101987.0,23692
ZCTA5 23693,23563,109213.0,23693
ZCTA5 23696,4199,128438.0,23696
ZCTA5 23701,24850,61961.0,23701
ZCTA5 23702,12107,45772.0,23702
ZCTA5 23703,27121,72822.0,23703
ZCTA5 23704,18125,43680.0,23704
ZCTA5 23707,14254,49363.0,23707
ZCTA5 23708,359,,23708
ZCTA5 23709,568,,23709
ZCTA5 23801,7577,73906.0,23801
ZCTA5 23803,41913,53876.0,23803
ZCTA5 23805,21427,63501.0,23805
ZCTA5 23821,1931,58787.0,23821
ZCTA5 23824,6714,58917.0,23824
ZCTA5 23827,1166,44050.0,23827
ZCTA5 23828,658,65208.0,23828
ZCTA5 23829,2555,85648.0,23829
ZCTA5 23830,1874,109207.0,23830
ZCTA5 23831,36606,90964.0,23831
ZCTA5 23832,40992,100744.0,23832
ZCTA5 23833,2287,81141.0,23833
ZCTA5 23834,27639,76332.0,23834
ZCTA5 23836,13905,102984.0,23836
ZCTA5 23837,4281,51818.0,23837
ZCTA5 23838,16947,124512.0,23838
ZCTA5 23839,892,95208.0,23839
ZCTA5 23840,1421,84632.0,23840
ZCTA5 23841,2817,59706.0,23841
ZCTA5 23842,6956,85375.0,23842
ZCTA5 23843,462,65714.0,23843
ZCTA5 23844,549,31863.0,23844
ZCTA5 23845,327,67500.0,23845
ZCTA5 23846,522,84205.0,23846
ZCTA5 23847,13466,43840.0,23847
ZCTA5 23850,1139,79630.0,23850
ZCTA5 23851,12983,61416.0,23851
ZCTA5 23856,881,40711.0,23856
ZCTA5 23857,399,,23857
ZCTA5 23860,31556,54724.0,23860
ZCTA5 23866,1825,67891.0,23866
ZCTA5 23867,4961,72639.0,23867
ZCTA5 23868,6420,48620.0,23868
ZCTA5 23870,0,,23870
ZCTA5 23872,2600,71654.0,23872
ZCTA5 23874,720,54356.0,23874
ZCTA5 23875,13375,72714.0,23875
ZCTA5 23876,195,29722.0,23876
ZCTA5 23878,1569,88697.0,23878
ZCTA5 23879,580,56667.0,23879
ZCTA5 23881,2315,60469.0,23881
ZCTA5 23882,1593,55417.0,23882
ZCTA5 23883,1902,76250.0,23883
ZCTA5 23884,15,,23884
ZCTA5 23885,2573,95668.0,23885
ZCTA5 23887,524,,23887
ZCTA5 23888,2485,61797.0,23888
ZCTA5 23889,574,51759.0,23889
ZCTA5 23890,4823,77464.0,23890
ZCTA5 23891,1311,,23891
ZCTA5 23893,496,80893.0,23893
ZCTA5 23894,413,85313.0,23894
ZCTA5 23897,804,70486.0,23897
ZCTA5 23898,2638,82500.0,23898
ZCTA5 23899,421,54583.0,23899
ZCTA5 23901,15541,53105.0,23901
ZCTA5 23909,1239,,23909
ZCTA5 23915,1695,48750.0,23915
ZCTA5 23917,2762,61597.0,23917
ZCTA5 23919,2337,62243.0,23919
ZCTA5 23920,2756,56319.0,23920
ZCTA5 23921,2250,80455.0,23921
ZCTA5 23922,4267,92407.0,23922
ZCTA5 23923,2188,46464.0,23923
ZCTA5 23924,5799,45458.0,23924
ZCTA5 23927,4489,58793.0,23927
ZCTA5 23930,5505,56379.0,23930
ZCTA5 23934,625,115711.0,23934
ZCTA5 23936,7254,59053.0,23936
ZCTA5 23937,2007,37430.0,23937
ZCTA5 23938,198,48750.0,23938
ZCTA5 23942,1137,61761.0,23942
ZCTA5 23943,1052,,23943
ZCTA5 23944,3781,57500.0,23944
ZCTA5 23947,3391,60946.0,23947
ZCTA5 23950,3633,39219.0,23950
ZCTA5 23952,284,,23952
ZCTA5 23954,2462,72870.0,23954
ZCTA5 23955,12,,23955
ZCTA5 23958,2851,46917.0,23958
ZCTA5 23959,1478,72361.0,23959
ZCTA5 23960,1788,68125.0,23960
ZCTA5 23962,600,65476.0,23962
ZCTA5 23963,292,,23963
ZCTA5 23964,956,52708.0,23964
ZCTA5 23966,1955,61625.0,23966
ZCTA5 23967,1539,54948.0,23967
ZCTA5 23968,681,35000.0,23968
ZCTA5 23970,7869,50673.0,23970
ZCTA5 23974,4859,48433.0,23974
ZCTA5 23976,46,19500.0,23976
ZCTA5 24011,723,59700.0,24011
ZCTA5 24012,29545,50857.0,24012
ZCTA5 24013,7925,51858.0,24013
ZCTA5 24014,15630,58738.0,24014
ZCTA5 24015,16074,67295.0,24015
ZCTA5 24016,9605,40664.0,24016
ZCTA5 24017,23756,43097.0,24017
ZCTA5 24018,38924,91769.0,24018
ZCTA5 24019,28194,73637.0,24019
ZCTA5 24020,588,,24020
ZCTA5 24022,0,,24022
ZCTA5 24053,2092,42302.0,24053
ZCTA5 24054,6391,52278.0,24054
ZCTA5 24055,11647,36210.0,24055
ZCTA5 24058,300,49850.0,24058
ZCTA5 24059,835,79412.0,24059
ZCTA5 24060,48423,57270.0,24060
ZCTA5 24061,9269,,24061
ZCTA5 24064,5245,82602.0,24064
ZCTA5 24065,6596,73659.0,24065
ZCTA5 24066,5127,60924.0,24066
ZCTA5 24067,2212,49861.0,24067
ZCTA5 24069,1511,41382.0,24069
ZCTA5 24070,1545,81544.0,24070
ZCTA5 24072,1161,91932.0,24072
ZCTA5 24073,29595,69581.0,24073
ZCTA5 24076,1310,42356.0,24076
ZCTA5 24077,1346,79286.0,24077
ZCTA5 24078,7304,47130.0,24078
ZCTA5 24079,1911,77898.0,24079
ZCTA5 24082,652,76115.0,24082
ZCTA5 24083,4225,106083.0,24083
ZCTA5 24084,11113,62909.0,24084
ZCTA5 24085,2308,43969.0,24085
ZCTA5 24086,154,113750.0,24086
ZCTA5 24087,4041,45347.0,24087
ZCTA5 24088,4983,34188.0,24088
ZCTA5 24089,2433,36659.0,24089
ZCTA5 24090,4932,84948.0,24090
ZCTA5 24091,7491,57886.0,24091
ZCTA5 24092,3471,64948.0,24092
ZCTA5 24093,114,,24093
ZCTA5 24095,3520,77936.0,24095
ZCTA5 24101,6373,77468.0,24101
ZCTA5 24102,1491,56625.0,24102
ZCTA5 24104,2641,80650.0,24104
ZCTA5 24105,285,70380.0,24105
ZCTA5 24112,30370,42349.0,24112
ZCTA5 24120,1866,45678.0,24120
ZCTA5 24121,11043,84421.0,24121
ZCTA5 24122,1450,59500.0,24122
ZCTA5 24124,4801,57853.0,24124
ZCTA5 24127,4228,62273.0,24127
ZCTA5 24128,1539,68162.0,24128
ZCTA5 24129,92,,24129
ZCTA5 24131,44,,24131
ZCTA5 24132,416,,24132
ZCTA5 24133,2407,39375.0,24133
ZCTA5 24134,5544,62500.0,24134
ZCTA5 24136,3024,66389.0,24136
ZCTA5 24137,2773,64295.0,24137
ZCTA5 24138,1514,76964.0,24138
ZCTA5 24139,642,32713.0,24139
ZCTA5 24141,21804,58544.0,24141
ZCTA5 24142,2292,,24142
ZCTA5 24147,1350,37974.0,24147
ZCTA5 24148,8554,54294.0,24148
ZCTA5 24149,3641,61063.0,24149
ZCTA5 24150,640,73491.0,24150
ZCTA5 24151,18506,61740.0,24151
ZCTA5 24153,38386,73136.0,24153
ZCTA5 24161,365,49044.0,24161
ZCTA5 24162,2136,67986.0,24162
ZCTA5 24165,1380,58819.0,24165
ZCTA5 24167,132,33015.0,24167
ZCTA5 24168,58,55417.0,24168
ZCTA5 24171,8195,55042.0,24171
ZCTA5 24174,2581,53726.0,24174
ZCTA5 24175,7881,81295.0,24175
ZCTA5 24176,1135,105417.0,24176
ZCTA5 24179,18721,67996.0,24179
ZCTA5 24184,4129,63397.0,24184
ZCTA5 24185,678,71012.0,24185
ZCTA5 24201,15910,43599.0,24201
ZCTA5 24202,12325,56476.0,24202
ZCTA5 24210,17243,60337.0,24210
ZCTA5 24211,10016,80952.0,24211
ZCTA5 24216,2472,35053.0,24216
ZCTA5 24217,206,73056.0,24217
ZCTA5 24219,10460,58380.0,24219
ZCTA5 24220,873,49583.0,24220
ZCTA5 24221,545,50313.0,24221
ZCTA5 24224,5810,44026.0,24224
ZCTA5 24225,1818,26741.0,24225
ZCTA5 24226,1687,46513.0,24226
ZCTA5 24228,6052,39367.0,24228
ZCTA5 24230,6935,52529.0,24230
ZCTA5 24236,3157,33185.0,24236
ZCTA5 24237,1001,26818.0,24237
ZCTA5 24239,174,,24239
ZCTA5 24243,1440,51071.0,24243
ZCTA5 24244,5765,41406.0,24244
ZCTA5 24245,836,34926.0,24245
ZCTA5 24246,274,,24246
ZCTA5 24248,2568,58295.0,24248
ZCTA5 24250,1049,40750.0,24250
ZCTA5 24251,7821,46105.0,24251
ZCTA5 24256,3239,43373.0,24256
ZCTA5 24258,1351,40540.0,24258
ZCTA5 24260,5073,38136.0,24260
ZCTA5 24263,5516,32227.0,24263
ZCTA5 24265,1065,83089.0,24265
ZCTA5 24266,8805,48199.0,24266
ZCTA5 24269,418,44107.0,24269
ZCTA5 24270,369,46821.0,24270
ZCTA5 24271,2484,39115.0,24271
ZCTA5 24272,404,30254.0,24272
ZCTA5 24273,6004,38396.0,24273
ZCTA5 24277,6342,33155.0,24277
ZCTA5 24279,4747,41371.0,24279
ZCTA5 24280,850,68839.0,24280
ZCTA5 24281,2474,57665.0,24281
ZCTA5 24282,734,,24282
ZCTA5 24283,1909,28833.0,24283
ZCTA5 24290,2357,51563.0,24290
ZCTA5 24292,299,41250.0,24292
ZCTA5 24293,9749,48591.0,24293
ZCTA5 24301,13631,56965.0,24301
ZCTA5 24311,1467,39375.0,24311
ZCTA5 24312,1655,31196.0,24312
ZCTA5 24313,524,31250.0,24313
ZCTA5 24314,1346,60714.0,24314
ZCTA5 24315,3710,61524.0,24315
ZCTA5 24316,45,,24316
ZCTA5 24317,3900,45150.0,24317
ZCTA5 24318,596,63913.0,24318
ZCTA5 24319,6582,50177.0,24319
ZCTA5 24322,10,,24322
ZCTA5 24323,1078,72198.0,24323
ZCTA5 24324,2274,79475.0,24324
ZCTA5 24325,1116,77612.0,24325
ZCTA5 24326,796,39563.0,24326
ZCTA5 24327,594,,24327
ZCTA5 24328,1659,52857.0,24328
ZCTA5 24330,2905,39060.0,24330
ZCTA5 24333,18448,50374.0,24333
ZCTA5 24340,6173,55766.0,24340
ZCTA5 24343,8191,49701.0,24343
ZCTA5 24347,1249,60417.0,24347
ZCTA5 24348,4923,41984.0,24348
ZCTA5 24350,1428,48889.0,24350
ZCTA5 24351,264,18438.0,24351
ZCTA5 24352,1482,45422.0,24352
ZCTA5 24354,13918,41091.0,24354
ZCTA5 24360,5951,67407.0,24360
ZCTA5 24361,4746,67063.0,24361
ZCTA5 24363,1068,48350.0,24363
ZCTA5 24366,329,38173.0,24366
ZCTA5 24368,5079,64000.0,24368
ZCTA5 24370,5730,46648.0,24370
ZCTA5 24374,556,40924.0,24374
ZCTA5 24375,1666,52813.0,24375
ZCTA5 24377,514,,24377
ZCTA5 24378,983,34375.0,24378
ZCTA5 24380,2741,48065.0,24380
ZCTA5 24381,3176,64100.0,24381
ZCTA5 24382,14657,48521.0,24382
ZCTA5 24401,37375,60655.0,24401
ZCTA5 24411,3,,24411
ZCTA5 24412,159,,24412
ZCTA5 24413,313,49375.0,24413
ZCTA5 24415,35,,24415
ZCTA5 24416,9397,49614.0,24416
ZCTA5 24421,3336,92250.0,24421
ZCTA5 24422,5550,44452.0,24422
ZCTA5 24426,13598,51686.0,24426
ZCTA5 24430,3629,44821.0,24430
ZCTA5 24431,2470,69655.0,24431
ZCTA5 24432,450,83542.0,24432
ZCTA5 24433,79,66136.0,24433
ZCTA5 24435,1615,60000.0,24435
ZCTA5 24437,1585,87083.0,24437
ZCTA5 24439,906,38250.0,24439
ZCTA5 24440,3020,56774.0,24440
ZCTA5 24441,6358,78487.0,24441
ZCTA5 24442,81,64766.0,24442
ZCTA5 24445,2582,54787.0,24445
ZCTA5 24448,395,41875.0,24448
ZCTA5 24450,17214,75704.0,24450
ZCTA5 24457,389,92885.0,24457
ZCTA5 24458,278,49063.0,24458
ZCTA5 24459,436,86979.0,24459
ZCTA5 24460,1195,39250.0,24460
ZCTA5 24464,262,34383.0,24464
ZCTA5 24465,1274,59500.0,24465
ZCTA5 24467,2862,103317.0,24467
ZCTA5 24469,0,,24469
ZCTA5 24471,1490,73903.0,24471
ZCTA5 24472,2068,49898.0,24472
ZCTA5 24473,806,89813.0,24473
ZCTA5 24474,455,58750.0,24474
ZCTA5 24476,238,,24476
ZCTA5 24477,11589,77303.0,24477
ZCTA5 24479,2119,74034.0,24479
ZCTA5 24482,5603,66582.0,24482
ZCTA5 24483,865,81136.0,24483
ZCTA5 24484,500,43000.0,24484
ZCTA5 24485,331,67361.0,24485
ZCTA5 24486,3391,76023.0,24486
ZCTA5 24487,389,76659.0,24487
ZCTA5 24501,26778,44000.0,24501
ZCTA5 24502,41134,62537.0,24502
ZCTA5 24503,20017,90363.0,24503
ZCTA5 24504,9498,45873.0,24504
ZCTA5 24515,5811,,24515
ZCTA5 24517,4802,47845.0,24517
ZCTA5 24520,2384,40756.0,24520
ZCTA5 24521,9955,64700.0,24521
ZCTA5 24522,9833,61207.0,24522
ZCTA5 24523,21132,62095.0,24523
ZCTA5 24526,1498,68585.0,24526
ZCTA5 24527,2948,61815.0,24527
ZCTA5 24528,3568,53410.0,24528
ZCTA5 24529,1334,31806.0,24529
ZCTA5 24530,774,33064.0,24530
ZCTA5 24531,9182,49087.0,24531
ZCTA5 24534,1565,39557.0,24534
ZCTA5 24536,273,156250.0,24536
ZCTA5 24538,4744,57135.0,24538
ZCTA5 24539,349,55797.0,24539
ZCTA5 24540,31405,44458.0,24540
ZCTA5 24541,28428,47587.0,24541
ZCTA5 24549,4337,53309.0,24549
ZCTA5 24550,8040,64916.0,24550
ZCTA5 24551,26873,88251.0,24551
ZCTA5 24553,1663,59490.0,24553
ZCTA5 24554,3699,52537.0,24554
ZCTA5 24555,2306,57500.0,24555
ZCTA5 24556,2441,86354.0,24556
ZCTA5 24557,7667,41688.0,24557
ZCTA5 24558,6133,47661.0,24558
ZCTA5 24562,507,,24562
ZCTA5 24563,4987,45000.0,24563
ZCTA5 24565,1005,43929.0,24565
ZCTA5 24566,1475,68875.0,24566
ZCTA5 24569,862,47200.0,24569
ZCTA5 24570,0,,24570
ZCTA5 24571,2224,40069.0,24571
ZCTA5 24572,15557,63125.0,24572
ZCTA5 24574,4228,59732.0,24574
ZCTA5 24577,4489,43041.0,24577
ZCTA5 24578,673,52857.0,24578
ZCTA5 24579,1111,41542.0,24579
ZCTA5 24580,560,53598.0,24580
ZCTA5 24581,0,,24581
ZCTA5 24586,4519,53592.0,24586
ZCTA5 24588,9265,62459.0,24588
ZCTA5 24589,2417,63945.0,24589
ZCTA5 24590,7490,83817.0,24590
ZCTA5 24592,13846,53036.0,24592
ZCTA5 24593,2460,65286.0,24593
ZCTA5 24594,1945,42462.0,24594
ZCTA5 24595,586,,24595
ZCTA5 24597,876,45262.0,24597
ZCTA5 24598,1232,53750.0,24598
ZCTA5 24599,650,39713.0,24599
ZCTA5 24601,0,,24601
ZCTA5 24602,935,37288.0,24602
ZCTA5 24603,505,32656.0,24603
ZCTA5 24604,247,24286.0,24604
ZCTA5 24605,8533,51300.0,24605
ZCTA5 24606,186,,24606
ZCTA5 24607,279,54250.0,24607
ZCTA5 24609,6613,49394.0,24609
ZCTA5 24612,224,25625.0,24612
ZCTA5 24613,564,42396.0,24613
ZCTA5 24614,7501,36875.0,24614
ZCTA5 24620,2492,34471.0,24620
ZCTA5 24622,513,33750.0,24622
ZCTA5 24630,6142,56250.0,24630
ZCTA5 24631,1917,47770.0,24631
ZCTA5 24634,273,26875.0,24634
ZCTA5 24635,765,39028.0,24635
ZCTA5 24637,3616,52378.0,24637
ZCTA5 24639,3788,41518.0,24639
ZCTA5 24641,5456,36919.0,24641
ZCTA5 24646,846,44356.0,24646
ZCTA5 24649,1706,46328.0,24649
ZCTA5 24651,5872,44866.0,24651
ZCTA5 24656,2657,55417.0,24656
ZCTA5 24657,297,18529.0,24657
ZCTA5 24701,18086,44918.0,24701
ZCTA5 24712,2721,59181.0,24712
ZCTA5 24714,275,69083.0,24714
ZCTA5 24715,263,57708.0,24715
ZCTA5 24716,96,12326.0,24716
ZCTA5 24719,140,,24719
ZCTA5 24724,92,20536.0,24724
ZCTA5 24726,546,27159.0,24726
ZCTA5 24729,45,40294.0,24729
ZCTA5 24731,21,,24731
ZCTA5 24733,251,,24733
ZCTA5 24736,670,33750.0,24736
ZCTA5 24737,1312,31595.0,24737
ZCTA5 24738,0,,24738
ZCTA5 24739,13080,54226.0,24739
ZCTA5 24740,16510,41911.0,24740
ZCTA5 24747,3240,41364.0,24747
ZCTA5 24801,5333,27788.0,24801
ZCTA5 24808,612,,24808
ZCTA5 24811,477,,24811
ZCTA5 24813,0,,24813
ZCTA5 24815,333,,24815
ZCTA5 24816,16,,24816
ZCTA5 24817,1283,,24817
ZCTA5 24818,926,31731.0,24818
ZCTA5 24822,1103,122576.0,24822
ZCTA5 24823,618,49485.0,24823
ZCTA5 24826,50,,24826
ZCTA5 24827,1178,51981.0,24827
ZCTA5 24828,783,,24828
ZCTA5 24830,49,,24830
ZCTA5 24831,579,39148.0,24831
